YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
199906,2409347,5708496,2,,,MEQUON,43.22,-87.98,4313,8759
199906,2409347,5708497,1,2,E,JUNEAU,43.4,-88.67,4324,8840
199907,2409810,5708498,1,,,RADNOR,38.08,-82.45,3805,8227
199907,2409810,5708499,1,,,DUNLOW,,,,
199907,2409811,5708500,1,,,LOUISA,38.12,-82.6,3807,8236
199907,2410888,5708501,2,,,MORGANSVILLE,39.63,-81.95,3938,8157
199906,2409255,5704301,1,,,OBLONG,39,-87.92,3900,8755
199906,2409255,5704302,1,,,COUNTYWIDE,38.72,-87.68,3843,8741
199906,2409256,5704303,1,,,MAQUON,40.8,-90.17,4048,9010
199906,2409256,5704304,1,,,KNOX,40.93,-90.25,4056,9015
199905,2410164,5704497,1,6,SW,MANGUM,34.82,-99.57,3449,9934
199906,2409105,5704594,2,22,NW,LAKIN,38.18,-101.53,3811,10132
199906,2409105,5704595,2,22,NW,LAKIN,38.18,-101.53,3811,10132
199906,2409105,5704596,2,24,NW,LAKIN,38.18,-101.57,3811,10134
199906,2409105,5704597,2,24,NW,LAKIN,38.18,-101.57,3811,10134
199906,2409105,5704598,1,19,NW,LAKIN,38.15,-101.5,3809,10130
199906,2409288,5704599,1,,,DENVER CITY,32.97,-102.85,3258,10251
199906,2409288,5704600,1,,,DENVER CITY,32.97,-102.85,3258,10251
199906,2409288,5704601,1,2,NE,WHITHARRAL,33.75,-102.32,3345,10219
199906,2409289,5704602,1,,,VIGO PARK,34.65,-101.48,3439,10129
199907,2409802,5704729,1,,,,,,,
199907,2410280,5704730,1,5,N,DORRANCE,38.92,-98.58,3855,9835
199907,2410280,5704731,1,5,N,DORRANCE,38.92,-98.58,3855,9835
199907,2410280,5704732,1,,,SAXMAN,38.28,-98.12,3817,9807
199907,2410280,5704733,1,,,SAXMAN,38.28,-98.12,3817,9807
199907,2410280,5704734,1,,,SAXMAN,38.28,-98.12,3817,9807
199907,2410280,5704735,1,5,NE,NEW CAMBRIA,38.93,-97.43,3856,9726
199905,2410164,5704499,1,,,MARTHA,34.72,-99.38,3443,9923
199906,2409059,5704338,1,3,NNW,MORSE,36.1,-101.5,3606,10130
199906,2409688,5704339,1,2,SW,RICHFIELD,37.25,-101.82,3715,10149
199906,2409688,5704340,1,6,SSE,ROLLA,37.03,-101.58,3702,10135
199906,2409688,5704341,1,6,SSE,ROLLA,37.03,-101.58,3702,10135
199905,1082893,5704635,1,,,BURKBURNETT,34.1,-98.57,3406,9834
199905,2408500,5704636,1,,,WILLIS,,,,
199905,2410166,5704637,1,,,PONCA CITY,,,,
199906,2409258,5704191,1,,,DECATUR,39.85,-88.95,3951,8857
199906,2409258,5704192,1,,,TOVEY,39.58,-89.45,3935,8927
199906,2409258,5704193,2,,,BEARSDALE,39.88,-89.02,3953,8901
199906,2409258,5704194,1,1,S,DECATUR,39.83,-88.95,3950,8857
199906,2409258,5704195,1,,,HARRISTOWN,39.85,-89.08,3951,8905
199906,2409259,5704196,1,,,BONDVILLE,40.12,-88.37,4007,8822
199906,2409260,5704197,1,1,S,GALESBURG,40.93,-90.37,4056,9022
199906,2409260,5704198,2,1,N,STANFORD,40.45,-89.23,4027,8914
199906,2409221,5704074,1,,,PIEDMONT,34.7,-82.45,3442,8227
199906,2409221,5704072,1,4,E,PIEDMONT,34.7,-82.38,3442,8223
199906,2409241,5704276,1,,,,,,,
199906,2409241,5704277,1,,,,,,,
199906,2409241,5704278,1,,,,,,,
199906,2408039,5702899,1,,,PEACHTREE CITY,,,,
199906,2408039,5702900,1,3,ESE,HOGANSVILLE,33.15,-84.87,3309,8452
199906,2408039,5702901,1,,,LA GRANGE,33.03,-85.03,3302,8502
199906,2408039,5702902,2,4,N,LA GRANGE,33.08,-85.03,3305,8502
199906,2406855,5703025,2,3,W,ROME,34.25,-85.23,3415,8514
199906,2406855,5703024,1,5,N,CEDARTOWN,34.08,-85.25,3405,8515
199906,2408815,5703335,1,,,BURLINGTON,39.3,-102.27,3918,10216
199906,2408815,5703336,1,1,E,BURLINGTON,39.3,-102.25,3918,10215
199906,2409241,5704284,1,,,,,,,
199906,2409241,5704285,1,,,,,,,
199907,2410280,5704473,1,5,N,DORRANCE,38.92,-98.58,3855,9835
199906,2409285,5704474,1,12,WSW,TULIA,34.47,-101.97,3428,10158
199906,2409286,5704475,1,,,JAYTON,33.25,-100.58,3315,10035
199906,2409287,5704476,1,,,BRICE,34.7,-100.88,3442,10053
199906,2409287,5704477,1,2,N,BRICE,34.73,-100.88,3444,10053
199906,2409287,5704478,1,6,W,ESTELLINE,34.55,-100.53,3433,10032
199906,2410180,5704326,1,,,GUYMON,36.68,-101.48,3641,10129
199906,2410180,5704327,1,,,GUYMON,36.68,-101.48,3641,10129
199906,2409635,5704563,1,,,DENVER INTL ARPT,39.77,-104.88,3946,10453
199906,2409635,5704564,1,,,DENVER INTL ARPT,39.77,-104.88,3946,10453
199906,2409635,5704565,1,3,E,MANILA,39.77,-104.45,3946,10427
199906,2409635,5704566,1,,,AURORA,39.73,-104.85,3944,10451
199906,2409635,5704567,1,35,NE,BENNETT,40.12,-103.97,4007,10358
199906,2409692,5704568,2,7,NW,KISMET,37.25,-100.78,3715,10047
199906,2409692,5704569,2,11,N,LIBERAL,37.18,-100.93,3711,10056
199906,2409692,5704570,1,,,LIBERAL,,,,
199906,2409692,5704571,1,15,NNE,LIBERAL,,,,
199906,2409693,5704572,1,,,HUGOTON,37.18,-101.35,3711,10121
199906,2409693,5704573,1,,,CIMARRON,37.8,-100.35,3748,10021
199906,2410225,5704574,1,15,N,SATANTA,37.65,-100.98,3739,10059
199906,2410225,5704575,1,11,NNE,SUBLETTE,37.63,-100.77,3738,10046
199906,2410225,5704576,1,3,N,TICE,37.57,-100.72,3734,10043
199906,2410225,5704577,1,,,COPELAND,37.53,-100.63,3732,10038
199906,2408502,5704788,1,,,ILIFF,40.75,-103.07,4045,10304
199906,2409059,5704332,1,10,WNW,GRUVER,36.32,-101.57,3619,10134
199906,2409059,5704333,2,8,NW,GRUVER,36.35,-101.5,3621,10130
199905,2408248,5700244,1,,,OCHELATA,36.6,-95.98,3636,9559
199905,2408265,5700271,1,,,ARPELAR,34.93,-95.97,3456,9558
199905,2408265,5700272,1,,,ARKOMA,,,,
199905,2408266,5700273,1,,,FAYETTEVILLE,36.07,-94.17,3604,9410
199905,2408265,5700269,1,8,N,MOODYS,36.15,-94.95,3609,9457
199906,2406111,5699180,1,,,OGDEN,42.03,-94.03,4202,9402
199906,2406111,5699181,1,,,RANDALL,42.23,-93.6,4214,9336
199906,2406111,5699182,1,2,N,KAMRAR,42.43,-93.73,4226,9344
199906,2406111,5699183,1,13,SW,MASON CITY,43.02,-93.38,4301,9323
199906,2406111,5699184,1,,,MASON CITY,43.15,-93.2,4309,9312
199906,2406111,5699185,1,,,THORNTON,42.95,-93.38,4257,9323
199906,2406111,5699186,1,,,MANLY,43.28,-93.2,4317,9312
199906,2406111,5699187,1,,,GOWRIE,42.28,-94.3,4217,9418
199906,2406111,5699188,1,2,S,STRATFORD,42.23,-93.93,4214,9356
199905,2406547,5699305,2,2,W,JUNIATA,40.58,-98.55,4035,9833
199904,2406517,5699387,1,,,POQUOSON,37.13,-76.4,3708,7624
199904,2406517,5699388,1,,,SEAFORD,37.2,-76.43,3712,7626
199904,2406517,5699389,1,,,CAPE HENRY,36.92,-76,3655,7600
199905,2406493,5699478,1,,,,,,,
199904,2406517,5699274,1,,,COUNTYWIDE,37.73,-77.47,3744,7728
199904,2406517,5699275,1,,,STUDLEY,37.67,-77.3,3740,7718
199904,2406517,5699276,1,,,RICHMOND,37.55,-77.45,3733,7727
199904,2406517,5699277,1,,,SHORT PUMP,37.65,-77.62,3739,7737
199906,2407734,5699278,1,,,,,,,
199906,2407734,5699279,1,,,,,,,
199906,2407734,5699280,1,,,,,,,
199906,2407734,5699281,1,,,,,,,
199906,2407734,5699282,1,,,,,,,
199906,2407734,5699283,1,,,,,,,
199906,2407734,5699284,1,,,,,,,
199906,2407734,5699285,1,,,,,,,
199906,2407734,5699286,1,,,,,,,
199906,2407734,5699287,1,,,,,,,
199905,2406124,5699415,2,7,NW,LEXINGTON,40.85,-99.83,4051,9950
199905,2406124,5699416,1,,,GOTHENBURG,40.93,-100.15,4056,10009
199905,2406124,5699417,1,4,NW,GILTNER,40.82,-98.2,4049,9812
199905,2406124,5699418,1,,,GILTNER,40.78,-98.15,4047,9809
199905,2406124,5699419,1,6,SW,GILTNER,,,,
199906,2406023,5699096,1,,,PEARSALL,,,,
199906,2406024,5699097,1,,,COUNTYWIDE,,,,
199906,2406444,5699100,1,,,COUNTYWIDE,,,,
199906,2406444,5699101,1,,,COUNTYWIDE,,,,
199906,2407696,5699813,1,,,,,,,
199906,2407696,5699814,1,,,,,,,
199905,2407660,5699504,1,,,COUNTYWIDE,,,,
199905,2407661,5699505,1,,,NORTH PORTION,,,,
199905,2407681,5699614,2,,,OXFORD,39.78,-75.98,3947,7559
199906,2406530,5699643,1,,,INTERLOCHEN,44.65,-85.75,4439,8545
199905,2408264,5700179,1,8,NE,FORUM,36.27,-93.62,3616,9337
199905,2408264,5700177,1,,,ELKINS,36,-94,3600,9400
199903,2408919,5700429,1,,,,,,,
199906,2408920,5700431,1,,,MILLBORO,37.97,-79.6,3758,7936
199906,2408921,5700432,1,,,NORTH WILKESBORO,36.18,-81.15,3611,8109
199906,2408921,5700433,1,,,COUNTYWIDE,36.42,-80.68,3625,8041
199906,2408525,5700434,1,,,WOLF CREEK,37.67,-80.63,3740,8038
199906,2408922,5700435,1,,,LEXINGTON,38.78,-79.45,3847,7927
199906,2408941,5700490,1,3,SE,WILLOW LAKE,44.58,-97.57,4435,9734
199906,2408941,5700491,1,,,POLLOCK,,,,
199906,2408941,5700488,1,6,NE,WILMOT,45.47,-96.78,4528,9647
199906,2408941,5700489,1,5,E,CARPENTER,44.63,-97.8,4438,9748
199906,2408313,5700492,1,,,WATERTOWN,44.9,-97.1,4454,9706
199906,2408313,5700493,1,,,GANN VLY,44.03,-99,4402,9900
199906,2408313,5700494,1,,,HAZEL,44.75,-97.37,4445,9722
199904,2406517,5699390,1,,,NEWPORT NEWS,36.98,-76.42,3659,7625
199904,2406517,5699391,1,,,VIRGINIA BEACH,36.85,-75.98,3651,7559
199904,2406517,5699392,2,,,CLARKSVILLE,36.62,-78.62,3637,7837
199905,2406518,5699393,1,,,PITTSFIELD,42.45,-73.25,4227,7315
199905,2406519,5699394,1,,,,,,,
199905,2406493,5699476,1,,,,,,,
199906,2406442,5699092,1,,,COUNTYWIDE,,,,
199906,2406442,5699093,1,,,COUNTYWIDE,,,,
199906,2406442,5699094,1,,,COUNTYWIDE,,,,
199905,2406056,5699360,1,,,,,,,
199905,2406056,5699361,1,,,,,,,
199905,2406124,5699414,1,5,W,EDDYVILLE,41.02,-99.73,4101,9944
199905,2406547,5699303,2,9,SW,WOOD RIVER,40.73,-98.72,4044,9843
199906,2407696,5699812,1,,,,,,,
199906,2406524,5699517,1,,,,,,,
199906,2406524,5699518,1,,,,,,,
199906,2406524,5699519,1,,,,,,,
199906,2406524,5699520,1,,,,,,,
199906,2406530,5699641,1,,,MC BAIN,44.2,-85.22,4412,8513
199906,2406530,5699642,1,,,MESICK,44.4,-85.7,4424,8542
199906,2406531,5699644,1,7,W,LACHINE,45.08,-83.88,4505,8353
199906,2406531,5699645,1,5,S,ROGERS CITY,45.35,-83.83,4521,8350
199905,2405685,5699646,1,,,ALBANY,31.58,-84.17,3135,8410
199905,2405685,5699647,1,,,NORTHWEST PORTION,31.7,-83.98,3142,8359
199905,2405685,5699648,1,,,ALBANY,31.58,-84.17,3135,8410
199905,2406395,5699649,1,6,E,MADISON,30.47,-83.3,3028,8318
199905,2406395,5699650,1,4,E,MADISON,30.47,-83.33,3028,8320
199905,2406395,5699651,1,,,MADISON,30.47,-83.4,3028,8324
199905,2405686,5699652,1,,,SNEADS,30.7,-84.92,3042,8455
199905,2405686,5699653,1,,,COTTONDALE,30.8,-85.38,3048,8523
199905,2406396,5699654,1,11,N,BAINBRIDGE,31.07,-84.57,3104,8434
199905,2407609,5699777,1,,,BRAXTON,32.05,-89.98,3203,8959
199905,2407609,5699778,1,5,S,MIZE,31.8,-89.55,3148,8933
199905,2407607,5699768,1,,,COUNTYWIDE,,,,
199905,2407607,5699769,1,,,COUNTYWIDE,,,,
199905,2407607,5699770,1,,,COUNTYWIDE,,,,
199905,2407607,5699771,1,,,TERRY,32.1,-90.3,3206,9018
199904,2404978,5690372,1,,,HOKES BLUFF,34,-85.87,3400,8552
199904,2404979,5690373,1,4,W,CULLMAN,34.18,-86.9,3411,8654
199905,2408248,5700367,1,1,S,BOYNTON,35.63,-95.65,3538,9539
199903,2408919,5700430,1,,,,,,,
199903,2408223,5700427,1,,,,,,,
199903,2408224,5700428,1,,,,,,,
199905,2407605,5699462,1,,,KOLOA,,,,
199905,2406454,5699463,1,,,,,,,
199905,2406454,5699464,1,,,,,,,
199905,2406456,5699465,1,,,DAYTON COX INTL ARPT,39.9,-84.22,3954,8413
199905,2406456,5699466,2,,,OXFORD,39.52,-84.73,3931,8444
199905,2406456,5699467,2,,,HARTWELL,39.22,-84.48,3913,8429
199906,2406111,5699169,1,10,S,CLARION,42.58,-93.73,4235,9344
199906,2406111,5699170,1,,,BELMOND,42.85,-93.6,4251,9336
199906,2406111,5699171,1,1,SE,GARNER,43.08,-93.6,4305,9336
199906,2406111,5699172,2,1,SE,DOWS,42.63,-93.48,4238,9329
199906,2406111,5699173,1,3,S,MASON CITY,43.1,-93.2,4306,9312
199904,2407711,5699165,1,,,HOPEWELL,37.3,-77.3,3718,7718
199904,2407711,5699166,1,,,EMPORIA,36.68,-77.53,3641,7732
199904,2407711,5699167,2,,,ONLEY,37.68,-75.72,3741,7543
199906,2406111,5699168,1,,,BANCROFT,43.28,-94.22,4317,9413
199906,2406111,5699174,1,5,NE,ROCKWELL,43.03,-93.12,4302,9307
199906,2406111,5699175,1,1,W,AUDUBON,41.72,-94.95,4143,9457
199906,2406111,5699176,1,,,AUDUBON ARPT,41.7,-94.92,4142,9455
199906,2406111,5699177,1,,,ROCKWELL CITY,42.4,-94.63,4224,9438
199906,2406867,5702153,1,,,TENSTRIKE,47.65,-94.68,4739,9441
199901,2406899,5702193,1,,,,,,,
199901,2408820,5701693,1,,,,,,,
199901,2408820,5701694,1,,,,,,,
199901,2408820,5701692,1,,,,,,,
199901,2406896,5701787,1,,,,,,,
199901,2406896,5701788,1,,,,,,,
199907,2410074,5708286,1,,,PORT HURON,42.98,-82.42,4259,8225
199906,2409751,5708366,1,,,COAL HILL,35.43,-93.67,3526,9340
199906,2409752,5708367,1,,,HAGARVILLE,35.52,-93.17,3531,9310
199906,2410305,5708368,1,5,N,RUSSELLVILLE,35.35,-93.13,3521,9308
199906,2410306,5708369,1,5,SW,HOT SPGS,,,,
199906,2409753,5708370,1,10,SW,HOT SPGS,,,,
199906,2409336,5708371,1,,,ROLAND,34.9,-92.48,3454,9229
199906,2409337,5708372,1,5,SE,HOT SPGS,34.45,-92.98,3427,9259
199907,2411030,5707353,1,,,MIDDLEFIELD,43.15,-74.98,4309,7459
199907,2411031,5707355,2,2,NW,LEWISTON,44,-91.9,4400,9154
199907,2410919,5709076,1,2,S,DALTON,46.13,-95.9,4608,9554
199907,2410919,5709077,1,,,BARRETT,45.92,-95.9,4555,9554
199907,2410919,5709078,1,,,WENDELL,46.03,-96.1,4602,9606
199907,2410919,5709079,1,15,N,PARK RAPIDS,47.13,-95.07,4708,9504
199907,2410919,5709075,1,,,CLITHERALL,46.28,-95.62,4617,9537
199907,2410919,5709080,1,4,NW,OSAGE,46.95,-95.33,4657,9520
199907,2410919,5709081,1,5,NE,PERHAM,46.65,-95.5,4639,9530
199907,2410919,5709082,1,12,NE,DETROIT LAKES,46.93,-95.65,4656,9539
199907,2410919,5709083,1,,,FRAZEE,46.73,-95.7,4644,9542
199907,2410919,5709084,1,10,NE,DETROIT LAKES,46.92,-95.68,4655,9541
199907,2410919,5709085,1,6,NW,ROTHSAY,46.55,-96.37,4633,9622
199907,2410919,5709086,1,36,NW,BAUDETTE,49.08,-95.17,4905,9510
199907,2410919,5709087,1,10,N,GULLY,47.92,-95.63,4755,9538
199907,2410919,5709088,1,10,NW,LUDE,49.07,-95.08,4904,9505
199907,2410919,5709089,1,,,ANGLE INLET,49,-93.95,4900,9357
199907,2410934,5708639,1,,,MT PLEASANT,43.6,-84.77,4336,8446
199907,2410934,5708640,1,,,TOMPKINS CENTER,42.37,-84.53,4222,8432
199907,2410934,5708641,1,,,EATON RAPIDS,42.52,-84.65,4231,8439
199905,2410932,5708344,1,,,BURNIPS,42.73,-85.83,4244,8550
199907,2409802,5709870,1,,,,,,,
199907,2409802,5709871,1,,,,,,,
199907,2409374,5709446,1,,,,,,,
199906,2410908,5709664,1,,,RED OWL,44.7,-102.55,4442,10233
199906,2410908,5709665,1,,,WHITE RIVER,43.57,-100.75,4334,10045
199907,2402799,5709666,1,,,MILESVILLE,44.45,-101.67,4427,10140
199907,2402799,5709667,1,,,WINNER,43.37,-99.87,4322,9952
199907,2402799,5709668,1,,,WINNER,43.37,-99.87,4322,9952
199907,2402799,5709669,1,18,SE,WINNER,43.18,-99.62,4311,9937
199907,2402799,5709670,1,7,S,OLSONVILLE,43.03,-100.62,4302,10037
199907,2402799,5709671,1,,,WINNER,43.37,-99.87,4322,9952
199905,2410164,5704505,1,4,S,TIPTON,34.45,-99.13,3427,9908
199906,2409256,5704397,1,4,SW,BLOOMINGTON,40.45,-89.03,4027,8902
199906,2409256,5704398,2,4,NW,HEYWORTH,40.35,-89.03,4021,8902
199907,2410280,5704390,1,,,PARK CITY,37.8,-97.32,3748,9719
199907,2410280,5704736,2,20,W,HUTCHINSON,38.07,-98.28,3804,9817
199905,1082893,5704633,1,,,HENRIETTA,33.82,-98.2,3349,9812
199906,2409240,5704181,1,,,,,,,
199906,2409240,5704182,1,,,,,,,
199906,2409240,5704183,1,,,,,,,
199906,2409240,5704184,1,,,,,,,
199906,2410403,5707881,1,6,E,ARLINGTON,44.6,-93.97,4436,9358
199906,2410403,5707882,1,10,E,ARLINGTON,44.6,-93.88,4436,9353
199906,2410403,5707883,1,,,MAYER,44.88,-93.87,4453,9352
199907,2410075,5706757,1,,,,,,,
199906,2408399,5706458,1,,,COUNTYWIDE,39.03,-94.37,3902,9422
199907,2410075,5706664,1,,,,,,,
199907,2410075,5706665,1,,,,,,,
199907,2409396,5706740,1,,,,,,,
199906,2408399,5706459,1,,,COUNTYWIDE,,,,
199906,2409540,5705587,1,,,ALMA,40.1,-99.35,4006,9921
199905,2409021,5705531,1,5,E,STRINGTOWN,34.47,-95.97,3428,9558
199906,2409538,5705487,1,,,POYNOR,,,,
199906,2409575,5705488,1,,,,,,,
199906,2409575,5705489,1,,,,,,,
199906,2409575,5705490,1,,,,,,,
199906,2409575,5705491,1,,,,,,,
199906,2409575,5705492,1,,,,,,,
199906,2409575,5705493,1,,,,,,,
199906,2409575,5705494,1,,,,,,,
199906,2409575,5705495,1,,,,,,,
199906,2409575,5705496,1,,,,,,,
199906,2409577,5705513,1,,,TEMPLE HILLS,,,,
199906,2408378,5705435,1,,,,,,,
199906,2408378,5705436,1,,,,,,,
199906,2408412,5705666,1,5,NE,CENTRAL CITY,41.17,-97.93,4110,9756
199905,2410164,5704510,1,4,NE,MADGE,34.93,-99.9,3456,9954
199905,2410166,5704638,1,3,W,BLACKWELL,,,,
199905,2410166,5704639,1,,,RENFROW,,,,
199905,2410167,5704640,1,2,W,DUKE,34.67,-99.62,3440,9937
199905,2410167,5704641,1,7,W,DUKE,34.67,-99.7,3440,9942
199905,2410167,5704642,1,,,MANGUM,34.88,-99.5,3453,9930
199905,2410167,5704643,1,,,ALTUS,34.63,-99.33,3438,9920
199905,2410167,5704644,1,,,LONE WOLF,34.98,-99.25,3459,9915
199905,2410167,5704645,1,,,TOM STEED RES,34.77,-99,3446,9900
199905,2410167,5704646,1,,,ROOSEVELT,,,,
199906,2409690,5704367,1,13,NNW,KALVESTA,38.25,-100.32,3815,10019
199906,2409690,5704368,1,4,WSW,MOSCOW,37.32,-101.27,3719,10116
199907,2410280,5704369,1,,,SEDAN,,,,
199907,2410280,5704370,1,4,N,COFFEYVILLE,37.08,-95.63,3705,9538
199907,2410280,5704371,1,,,EDNA,,,,
199906,2408011,5703122,1,,,ROCHESTER ARPT,43.92,-92.5,4355,9230
199906,2408011,5703123,1,,,ROCHESTER,44.03,-92.47,4402,9228
199906,2408011,5703124,1,10,S,WINONA,43.9,-91.65,4354,9139
199906,2408011,5703125,1,2,N,LANSING,43.78,-92.97,4347,9258
199906,2408011,5703126,1,,,LE ROY,43.52,-92.52,4331,9231
199903,1076884,5682357,1,,,,,,,
199903,1076884,5682358,1,,,,,,,
199902,1501559,5682439,1,,,,,,,
199902,1501559,5682440,1,,,,,,,
199902,1501559,5682441,1,,,,,,,
199902,1501559,5682442,1,,,,,,,
199902,1501559,5682443,1,,,,,,,
199902,1076645,5682599,1,,,,,,,
199901,1501519,5682583,1,,,,,,,
199901,1501519,5682584,1,,,,,,,
199901,1501519,5682585,1,,,,,,,
199901,1501519,5682586,1,,,,,,,
199901,1501519,5682587,1,,,,,,,
199901,1501519,5682588,1,,,,,,,
199901,1500139,5682589,1,,,,,,,
199902,1500636,5680359,1,,,,,,,
199902,1500636,5680360,1,,,,,,,
199902,1500636,5680361,1,,,,,,,
199901,1500520,5680494,1,,,,,,,
199901,1501440,5680495,1,,,,,,,
199901,1500543,5680500,1,,,,,,,
199901,1501888,5680501,1,,,,,,,
199901,1502750,5680502,1,,,NACOGDOCHES,,,,
199901,1501017,5680503,1,,,LONGVIEW,,,,
199901,1502284,5680673,1,,,MT HERMON,30.95,-90.28,3057,9017
199901,1075659,5680674,1,,,,,,,
199901,1075659,5680675,1,,,,,,,
199902,1500648,5680890,1,,,ELK GROVE,,,,
199902,1502972,5682341,1,,,,,,,
199902,1502972,5682342,1,,,,,,,
199902,1501558,5682433,1,,,,,,,
199902,1501558,5682434,1,,,,,,,
199902,1501558,5682435,1,,,,,,,
199902,1501558,5682436,1,,,,,,,
199902,1501559,5682437,1,,,,,,,
199901,1501519,5682578,1,,,,,,,
199901,1501519,5682579,1,,,,,,,
199901,1501519,5682580,1,,,,,,,
199901,1501519,5682576,1,,,,,,,
199901,1501519,5682581,1,,,,,,,
199903,1501207,5682370,1,,,,,,,
199903,1501207,5682371,1,,,,,,,
199903,1501207,5682372,1,,,,,,,
199901,1501519,5682464,1,,,,,,,
199901,1501519,5682465,1,,,,,,,
199902,1502972,5682466,1,,,,,,,
199902,1502972,5682467,1,,,,,,,
199902,1502972,5682468,1,,,,,,,
199902,1502972,5682469,1,,,,,,,
199903,2409426,5702825,1,,,,,,,
199903,2409426,5702826,1,,,,,,,
199903,2409426,5702827,1,,,,,,,
199901,2408056,5702343,1,,,,,,,
199901,2408056,5702344,1,,,,,,,
199903,2409427,5702852,1,,,,,,,
199903,2409424,5702703,1,,,,,,,
199903,2409424,5702704,1,,,,,,,
199903,2409424,5702705,1,,,,,,,
199903,2409424,5702706,1,,,,,,,
199906,2408045,5702802,1,,,JOES,39.65,-102.68,3939,10241
199906,2408045,5702803,1,9,SE,YUMA,40.02,-102.6,4001,10236
199906,2408045,5702801,1,,,FLAGLER,39.3,-103.07,3918,10304
199906,2408045,5702804,1,7,W,WRAY,40.08,-102.37,4005,10222
199906,2408045,5702805,1,6,N,LAIRD,40.17,-102.1,4010,10206
199902,2408059,5702459,1,,,,,,,
199902,2408059,5702460,1,,,,,,,
199906,2408806,5702429,1,3,NW,STRANDQUIST,48.53,-96.5,4832,9630
199906,2408806,5702430,1,5,NW,STRANDQUIST,48.55,-96.53,4833,9632
199906,1081856,5702431,1,15,N,VALLEY CITY,47.13,-98,4708,9800
199906,1081856,5702432,1,,,BINFORD,47.57,-98.35,4734,9821
199906,1081856,5702433,1,9,W,COOPERSTOWN,47.45,-98.32,4727,9819
199906,1081856,5702434,1,3,S,PILLSBURY,47.15,-97.78,4709,9747
199901,2409422,5702435,1,,,,,,,
199901,2409422,5702436,1,,,,,,,
199901,2409422,5702437,1,,,,,,,
199901,2409423,5702438,1,,,ROCKLAND,,,,
199902,2406900,5702591,1,,,,,,,
199902,2406900,5702592,1,,,,,,,
199903,2409424,5702710,1,,,,,,,
199903,2409424,5702711,1,,,,,,,
199903,2409424,5702712,1,,,,,,,
199901,2408823,5702209,1,,,,,,,
199901,2408823,5702210,1,,,,,,,
199901,2408823,5702211,1,,,,,,,
199902,2408058,5702442,1,,,,,,,
199902,2408058,5702443,1,,,,,,,
199902,2408058,5702444,1,,,,,,,
199902,2408059,5702445,1,,,,,,,
199902,2406900,5702598,1,,,,,,,
199902,2406900,5702599,1,,,,,,,
199907,2408877,5702600,2,,,SWORDS CREEK,37.03,-81.93,3702,8156
199901,2408819,5701673,1,,,,,,,
199901,2408819,5701674,1,,,,,,,
199901,2408819,5701672,1,,,,,,,
199906,1081856,5702548,1,,,COOPERSTOWN,47.45,-98.12,4727,9807
199906,1081856,5702549,1,2,N,COOPERSTOWN,47.48,-98.12,4729,9807
199907,2408878,5702624,1,,,COUNTYWIDE,,,,
199904,2408068,5701460,1,,,,,,,
199904,2408068,5701461,1,,,,,,,
199904,2408068,5701462,1,,,,,,,
199906,2406844,5701622,1,,,MANDAN,46.83,-100.9,4650,10054
199906,2406845,5701623,1,,,BISMARCK,46.8,-100.77,4648,10046
199906,2408789,5701615,1,6,E,LINTON,46.27,-100.1,4616,10006
199906,2406838,5701616,1,5,S,BISMARCK ARPT,46.72,-100.75,4643,10045
199906,2406839,5701617,1,8,N,MENOKEN,46.93,-100.52,4656,10031
199905,2408263,5701255,1,,,OKTAHA,35.58,-95.48,3535,9529
199905,2408263,5701256,2,3,S,SALLISAW,35.42,-94.8,3525,9448
199905,2408037,5702397,1,3,NNW,HAZELTON,37.13,-98.42,3708,9825
199905,2408037,5702398,2,4,S,SHARON,37.18,-98.43,3711,9826
199905,2408797,5702399,1,12,N,KISMET,37.37,-100.7,3722,10042
199905,2408797,5702400,2,11,WNW,MEADE,37.35,-100.52,3721,10031
199905,2408797,5702401,1,10,N,PLAINS,37.42,-100.6,3725,10036
199905,2408797,5702402,1,,,MISSLER,37.32,-100.43,3719,10026
199905,2408797,5702403,1,4,ENE,PLAINS,37.28,-100.53,3717,10032
199905,2408797,5702404,1,,,MEADE,37.28,-100.33,3717,10020
199905,2408797,5702405,2,2,SE,MEADE,37.25,-100.3,3715,10018
199905,2408797,5702406,1,,,MEADE,37.28,-100.33,3717,10020
199906,1081853,5702407,1,,,COGSWELL,46.1,-97.78,4606,9747
199906,1081853,5702408,1,,,COGSWELL,46.1,-97.78,4606,9747
199906,1081853,5702409,1,,,FORMAN,46.12,-97.63,4607,9738
199906,2408805,5702410,1,,,LANGDON,48.75,-98.37,4845,9822
199906,2408805,5702411,1,,,ARTHUR,47.1,-97.22,4706,9713
199906,2408805,5702412,1,,,LANGDON,48.75,-98.37,4845,9822
199906,2408805,5702413,1,,,LANGDON,48.75,-98.37,4845,9822
199906,2408806,5702414,1,6,SE,ROSEAU,48.78,-95.65,4847,9539
199906,2408806,5702415,1,20,SE,CROOKSTON,47.58,-96.32,4735,9619
199905,2410167,5704765,1,2,S,MANITOU,34.47,-98.98,3428,9859
199905,2410374,5708443,1,,,LANSING,42.73,-84.53,4244,8432
199908,2409850,5708440,1,,,WHEELER,35.45,-100.27,3527,10016
199908,1083816,5708441,1,2,W,PETOSKEY,,,,
